,ID,checkpoints,started,time taken,grade,semester
346,68658,8,2021-03-05 15:18:00,8 mins 2 secs,1,Sp21 - 001
347,46516,8,2021-03-09 23:14:00,3 mins 8 secs,1,Sp21 - 001
348,26815,8,2021-03-14 17:47:00,12 mins 16 secs,1,Sp21 - 001
349,31085,8,2021-03-16 21:24:00,5 mins 44 secs,1,Sp21 - 001
350,38873,8,2021-03-25 21:45:00,12 mins 41 secs,1,Sp21 - 001
351,17830,8,2021-03-15 15:43:00,5 mins 53 secs,1,Sp21 - 001
352,38687,8,2021-03-05 16:12:00,26 mins 39 secs,1,Sp21 - 001
353,14772,8,2021-03-06 09:13:00,3 mins 6 secs,1,Sp21 - 001
354,83943,8,2021-03-16 23:14:00,29 mins 55 secs,0,Sp21 - 001
355,83943,8,2021-04-28 15:48:00,9 mins 10 secs,1,Sp21 - 001
356,62783,8,2021-03-12 16:11:00,4 mins 42 secs,1,Sp21 - 001
357,19343,8,2021-03-09 15:33:00,6 mins 25 secs,1,Sp21 - 001
358,98539,8,2021-03-16 21:50:00,5 mins 3 secs,1,Sp21 - 001
359,36585,8,2021-03-05 14:02:00,3 mins 22 secs,0,Sp21 - 001
360,36585,8,2021-03-14 17:16:00,2 mins 46 secs,1,Sp21 - 001
361,18832,8,2021-03-11 14:24:00,9 mins 35 secs,1,Sp21 - 001
362,29436,8,2021-03-15 19:37:00,7 mins 40 secs,1,Sp21 - 001
363,47088,8,2021-03-11 14:24:00,8 mins 3 secs,1,Sp21 - 001
364,78555,9,2021-03-23 19:05:00,19 mins 6 secs,1,Sp21 - 001
365,13358,9,2021-03-22 19:22:00,8 mins 30 secs,1,Sp21 - 001
366,75683,9,2021-03-21 21:57:00,13 mins 42 secs,0,Sp21 - 001
367,75683,9,2021-04-07 14:01:00,1 hour 1 min,1,Sp21 - 001
368,32314,9,2021-03-17 19:31:00,3 mins 50 secs,0,Sp21 - 001
369,32314,9,2021-04-12 15:36:00,5 mins 42 secs,1,Sp21 - 001
370,16144,9,2021-03-19 14:35:00,6 mins 16 secs,1,Sp21 - 001
371,57894,9,2021-03-23 19:21:00,15 mins 11 secs,1,Sp21 - 001
372,57725,9,2021-03-18 19:46:00,34 mins 19 secs,1,Sp21 - 001
373,58151,9,2021-03-23 19:20:00,4 mins 8 secs,1,Sp21 - 001
374,77508,9,2021-03-22 22:40:00,10 mins 22 secs,1,Sp21 - 001
375,97692,9,2021-03-21 19:20:00,3 mins 46 secs,1,Sp21 - 001
376,44661,9,2021-03-18 09:45:00,12 mins 10 secs,1,Sp21 - 001
377,96431,9,2021-03-25 20:58:00,5 mins,1,Sp21 - 001
378,88009,9,2021-03-21 14:08:00,15 mins 14 secs,1,Sp21 - 001
379,62252,9,2021-03-19 19:35:00,11 mins 26 secs,1,Sp21 - 001
380,68658,9,2021-03-16 15:43:00,4 mins 39 secs,1,Sp21 - 001
381,46516,9,2021-03-23 21:08:00,4 mins 41 secs,1,Sp21 - 001
382,26815,9,2021-03-23 20:45:00,11 mins 56 secs,0,Sp21 - 001
383,26815,9,2021-04-26 20:35:00,12 mins 52 secs,1,Sp21 - 001
384,31085,9,2021-03-22 20:40:00,14 mins 40 secs,1,Sp21 - 001
385,38873,9,2021-03-25 22:13:00,10 mins 47 secs,1,Sp21 - 001
386,17830,9,2021-03-19 13:01:00,11 mins 20 secs,1,Sp21 - 001
387,38687,9,2021-03-16 12:58:00,15 mins 11 secs,0,Sp21 - 001
388,38687,9,2021-03-24 19:14:00,22 mins 47 secs,1,Sp21 - 001
389,14772,9,2021-03-16 08:50:00,2 mins 53 secs,1,Sp21 - 001
390,83943,9,2021-03-23 23:27:00,11 mins 38 secs,1,Sp21 - 001
391,62783,9,2021-03-17 16:22:00,17 mins 58 secs,0,Sp21 - 001
392,62783,9,2021-04-22 20:29:00,13 mins 10 secs,0,Sp21 - 001
393,62783,9,2021-05-04 19:56:00,11 mins 35 secs,1,Sp21 - 001
394,19343,9,2021-03-17 11:50:00,7 mins 52 secs,1,Sp21 - 001
395,98539,9,2021-03-23 22:38:00,11 mins 55 secs,1,Sp21 - 001
396,36585,9,2021-03-16 12:22:00,3 mins 24 secs,1,Sp21 - 001
397,18832,9,2021-05-05 08:18:00,5 mins 51 secs,0,Sp21 - 001
398,18832,9,2021-05-07 22:08:00,10 mins 31 secs,1,Sp21 - 001
399,29436,9,2021-03-23 20:31:00,8 mins 16 secs,1,Sp21 - 001
400,47088,9,2021-03-17 09:31:00,8 mins,1,Sp21 - 001
401,78555,10,2021-03-23 19:25:00,14 mins 41 secs,1,Sp21 - 001
402,13358,10,2021-03-22 19:27:00,3 mins 50 secs,1,Sp21 - 001
403,75683,10,2021-03-21 22:13:00,7 mins 4 secs,0,Sp21 - 001
404,75683,10,2021-04-07 14:11:00,7 mins 27 secs,0,Sp21 - 001
405,75683,10,2021-04-27 14:18:00,38 mins 23 secs,1,Sp21 - 001
406,32314,10,2021-03-17 19:35:00,5 mins 36 secs,0,Sp21 - 001
407,32314,10,2021-04-29 17:37:00,8 mins 38 secs,1,Sp21 - 001
408,16144,10,2021-03-22 15:19:00,14 mins 44 secs,0,Sp21 - 001
409,16144,10,2021-03-30 16:14:00,14 mins 54 secs,0,Sp21 - 001
410,16144,10,2021-04-04 11:53:00,32 mins 36 secs,0,Sp21 - 001
411,57894,10,2021-03-23 19:37:00,27 mins 28 secs,1,Sp21 - 001
412,57725,10,2021-03-18 19:51:00,36 mins 3 secs,1,Sp21 - 001
413,58151,10,2021-03-22 23:15:00,13 mins 58 secs,0,Sp21 - 001
414,58151,10,2021-04-27 00:07:00,7 mins 9 secs,0,Sp21 - 001
415,58151,10,2021-05-03 17:18:00,17 mins 47 secs,1,Sp21 - 001
416,77508,10,2021-03-23 14:02:00,3 mins 44 secs,0,Sp21 - 001
417,77508,10,2021-04-15 11:47:00,4 mins 50 secs,1,Sp21 - 001
418,97692,10,2021-03-21 19:24:00,3 mins 54 secs,1,Sp21 - 001
419,44661,10,2021-03-18 10:00:00,9 mins 18 secs,1,Sp21 - 001
420,96431,10,2021-03-25 21:03:00,10 mins 9 secs,1,Sp21 - 001
421,88009,10,2021-03-21 14:26:00,19 mins 50 secs,0,Sp21 - 001
422,88009,10,2021-03-31 10:05:00,16 mins 55 secs,1,Sp21 - 001
423,62252,10,2021-03-23 21:14:00,7 mins 57 secs,0,Sp21 - 001
424,62252,10,2021-05-04 16:22:00,9 mins 3 secs,1,Sp21 - 001
425,68658,10,2021-03-16 15:48:00,5 mins 18 secs,1,Sp21 - 001
426,46516,10,2021-03-23 21:13:00,2 mins 38 secs,1,Sp21 - 001
427,26815,10,2021-03-23 20:58:00,37 mins 47 secs,0,Sp21 - 001
428,26815,10,2021-04-27 17:02:00,19 mins 32 secs,1,Sp21 - 001
429,31085,10,2021-03-22 20:56:00,13 mins 59 secs,0,Sp21 - 001
430,31085,10,2021-04-29 16:33:00,11 mins 34 secs,0,Sp21 - 001
431,31085,10,2021-05-05 14:46:00,18 mins 20 secs,1,Sp21 - 001
432,38873,10,2021-03-25 22:25:00,14 mins 40 secs,1,Sp21 - 001
433,17830,10,2021-03-19 13:39:00,6 mins 49 secs,1,Sp21 - 001
434,38687,10,2021-03-21 19:35:00,19 mins 33 secs,0,Sp21 - 001
435,38687,10,2021-03-31 23:08:00,42 mins 33 secs,1,Sp21 - 001
436,14772,10,2021-03-16 08:53:00,3 mins 37 secs,1,Sp21 - 001
437,83943,10,2021-03-23 23:39:00,16 mins 16 secs,0,Sp21 - 001
438,83943,10,2021-04-06 22:30:00,21 mins 16 secs,1,Sp21 - 001
439,62783,10,2021-03-19 21:08:00,4 mins 51 secs,0,Sp21 - 001
440,62783,10,2021-04-26 14:17:00,13 mins 29 secs,1,Sp21 - 001
441,19343,10,2021-03-17 11:59:00,10 mins 15 secs,1,Sp21 - 001
442,98539,10,2021-03-23 23:04:00,6 mins 29 secs,1,Sp21 - 001
443,36585,10,2021-03-16 12:26:00,2 mins 58 secs,1,Sp21 - 001
444,18832,10,2021-05-05 08:30:00,9 mins 26 secs,0,Sp21 - 001
445,18832,10,2021-05-07 22:20:00,9 mins 9 secs,1,Sp21 - 001
446,29436,10,2021-03-23 20:40:00,12 mins 38 secs,1,Sp21 - 001
447,47088,10,2021-03-17 09:40:00,9 mins 42 secs,0,Sp21 - 001
448,47088,10,2021-04-18 09:57:00,1 hour 1 min,0,Sp21 - 001
449,47088,10,2021-04-20 09:27:00,12 mins 44 secs,1,Sp21 - 001
450,78555,11,2021-03-26 13:31:00,14 mins 25 secs,1,Sp21 - 001
451,13358,11,2021-03-22 19:31:00,4 mins 45 secs,1,Sp21 - 001
452,75683,11,2021-03-23 19:26:00,6 mins 27 secs,1,Sp21 - 001
453,32314,11,2021-03-24 13:52:00,4 mins 31 secs,1,Sp21 - 001
454,16144,11,2021-03-25 15:06:00,6 mins 22 secs,1,Sp21 - 001
455,57894,11,2021-03-25 19:00:00,10 mins 2 secs,1,Sp21 - 001
456,57725,11,2021-03-19 17:45:00,11 mins 45 secs,1,Sp21 - 001
457,58151,11,2021-03-23 19:24:00,4 mins 36 secs,1,Sp21 - 001
458,77508,11,2021-03-25 21:51:00,3 mins 51 secs,1,Sp21 - 001
459,97692,11,2021-03-21 19:52:00,8 mins 50 secs,1,Sp21 - 001
460,44661,11,2021-03-25 19:10:00,5 mins 34 secs,0,Sp21 - 001
461,44661,11,2021-04-28 01:09:00,6 mins 25 secs,1,Sp21 - 001
462,96431,11,2021-03-24 21:05:00,22 mins 11 secs,1,Sp21 - 001
463,88009,11,2021-03-25 16:50:00,18 mins 11 secs,1,Sp21 - 001
464,62252,11,2021-03-25 13:27:00,11 mins 47 secs,1,Sp21 - 001
465,68658,11,2021-03-19 08:23:00,15 mins 14 secs,1,Sp21 - 001
466,46516,11,-,-,0,Sp21 - 001
467,26815,11,2021-03-26 20:43:00,6 mins 55 secs,1,Sp21 - 001
468,31085,11,2021-03-26 14:06:00,5 mins 59 secs,1,Sp21 - 001
469,38873,11,2021-04-27 13:11:00,10 mins 26 secs,1,Sp21 - 001
470,17830,11,2021-03-25 14:36:00,9 mins 47 secs,1,Sp21 - 001
471,38687,11,2021-03-21 19:48:00,5 mins 15 secs,1,Sp21 - 001
472,14772,11,2021-03-19 14:58:00,7 mins 57 secs,1,Sp21 - 001
473,83943,11,2021-03-26 17:11:00,34 mins 48 secs,1,Sp21 - 001
474,62783,11,2021-03-19 21:14:00,29 mins 51 secs,0,Sp21 - 001
475,62783,11,2021-05-06 11:51:00,11 mins 32 secs,1,Sp21 - 001
476,19343,11,2021-03-22 13:07:00,5 mins 4 secs,1,Sp21 - 001
477,98539,11,2021-03-26 17:17:00,4 mins 40 secs,1,Sp21 - 001
478,36585,11,2021-03-19 13:47:00,3 mins,1,Sp21 - 001
479,18832,11,2021-03-26 16:27:00,5 mins 16 secs,0,Sp21 - 001
480,18832,11,2021-05-04 19:42:00,29 mins 24 secs,0,Sp21 - 001
481,18832,11,2021-05-07 22:32:00,4 mins 42 secs,1,Sp21 - 001
482,29436,11,2021-03-26 22:21:00,4 mins 26 secs,1,Sp21 - 001
483,47088,11,2021-03-23 09:01:00,1 hour 1 min,1,Sp21 - 001
484,78555,12,2021-03-30 19:33:00,28 mins 55 secs,1,Sp21 - 001
485,13358,12,2021-03-29 21:11:00,9 mins 10 secs,1,Sp21 - 001
486,75683,12,2021-03-23 19:34:00,34 mins 24 secs,0,Sp21 - 001
487,75683,12,2021-04-07 14:20:00,10 mins 55 secs,0,Sp21 - 001
488,75683,12,2021-04-29 14:02:00,37 mins 42 secs,1,Sp21 - 001
489,32314,12,2021-03-25 15:47:00,1 hour 1 min,0,Sp21 - 001
490,32314,12,2021-04-12 15:42:00,11 mins 29 secs,0,Sp21 - 001
491,32314,12,2021-05-05 20:22:00,10 mins 30 secs,0,Sp21 - 001
492,16144,12,2021-03-29 12:04:00,12 mins 21 secs,1,Sp21 - 001
493,57894,12,2021-03-30 20:14:00,10 mins 18 secs,1,Sp21 - 001
494,57725,12,2021-03-29 18:55:00,1 hour,0,Sp21 - 001
495,57725,12,2021-04-09 15:08:00,45 mins 40 secs,1,Sp21 - 001
496,58151,12,2021-03-29 10:09:00,20 mins 22 secs,0,Sp21 - 001
497,58151,12,2021-04-12 22:37:00,7 mins 52 secs,0,Sp21 - 001
498,58151,12,2021-04-27 00:15:00,12 mins 8 secs,0,Sp21 - 001
499,58151,12,2021-05-03 17:39:00,33 mins 6 secs,1,Sp21 - 001
500,77508,12,2021-03-30 21:05:00,26 mins 26 secs,0,Sp21 - 001
501,77508,12,2021-04-15 11:54:00,7 mins 39 secs,0,Sp21 - 001
502,77508,12,2021-04-27 09:46:00,6 mins 58 secs,1,Sp21 - 001
503,97692,12,2021-03-28 18:01:00,4 mins 56 secs,1,Sp21 - 001
504,44661,12,2021-03-27 15:45:00,23 mins 46 secs,0,Sp21 - 001
505,44661,12,2021-04-28 20:28:00,22 mins 6 secs,0,Sp21 - 001
506,44661,12,2021-05-08 00:23:00,18 mins 52 secs,0,Sp21 - 001
507,44661,12,2021-05-08 15:30:00,29 mins 42 secs,1,Sp21 - 001
508,96431,12,2021-03-25 22:12:00,9 mins 35 secs,0,Sp21 - 001
509,96431,12,2021-05-05 22:05:00,24 mins 6 secs,0,Sp21 - 001
510,96431,12,2021-05-07 00:28:00,30 mins 16 secs,0,Sp21 - 001
511,96431,12,2021-05-07 22:26:00,29 mins 50 secs,0,Sp21 - 001
512,96431,12,2021-05-08 21:23:00,13 mins 47 secs,0,Sp21 - 001
513,88009,12,2021-03-27 14:33:00,14 mins 12 secs,1,Sp21 - 001
514,62252,12,2021-03-30 13:25:00,13 mins 34 secs,0,Sp21 - 001
515,62252,12,2021-05-04 16:32:00,19 mins 8 secs,0,Sp21 - 001
516,62252,12,2021-05-08 18:15:00,27 mins 14 secs,0,Sp21 - 001
517,68658,12,2021-03-24 15:28:00,11 mins 30 secs,0,Sp21 - 001
518,68658,12,2021-03-25 13:35:00,20 mins 23 secs,1,Sp21 - 001
519,46516,12,-,-,0,Sp21 - 001
520,26815,12,2021-03-30 21:54:00,46 mins 7 secs,0,Sp21 - 001
521,26815,12,2021-05-06 21:30:00,20 mins 3 secs,1,Sp21 - 001
522,31085,12,2021-03-30 21:19:00,50 mins 33 secs,0,Sp21 - 001
523,31085,12,2021-05-01 09:33:00,12 mins 43 secs,0,Sp21 - 001
524,31085,12,2021-05-05 20:08:00,50 mins 26 secs,1,Sp21 - 001
525,38873,12,2021-04-27 20:43:00,33 mins 47 secs,1,Sp21 - 001
526,17830,12,2021-03-29 11:33:00,28 mins 55 secs,0,Sp21 - 001
527,17830,12,2021-04-11 17:12:00,31 mins 27 secs,1,Sp21 - 001
528,38687,12,2021-03-29 21:09:00,21 mins 28 secs,0,Sp21 - 001
529,38687,12,2021-04-12 19:34:00,49 mins 43 secs,0,Sp21 - 001
530,38687,12,2021-04-26 20:47:00,14 mins 6 secs,0,Sp21 - 001
531,14772,12,2021-03-23 09:02:00,14 mins 26 secs,1,Sp21 - 001
532,83943,12,2021-03-30 22:57:00,28 mins 7 secs,0,Sp21 - 001
533,83943,12,2021-05-05 15:54:00,11 mins 55 secs,0,Sp21 - 001
534,83943,12,2021-05-08 14:47:00,12 mins 4 secs,1,Sp21 - 001
535,62783,12,2021-03-29 16:37:00,10 mins 26 secs,0,Sp21 - 001
536,62783,12,2021-05-06 12:03:00,10 mins 55 secs,1,Sp21 - 001
537,19343,12,2021-03-23 11:11:00,7 mins 5 secs,1,Sp21 - 001
538,98539,12,2021-03-30 19:49:00,36 mins 12 secs,1,Sp21 - 001
539,36585,12,2021-03-23 14:19:00,3 mins 34 secs,1,Sp21 - 001
540,18832,12,2021-05-05 09:06:00,54 mins 45 secs,0,Sp21 - 001
541,18832,12,2021-05-07 22:42:00,30 mins 41 secs,1,Sp21 - 001
542,29436,12,2021-03-30 19:35:00,7 mins 47 secs,0,Sp21 - 001
543,29436,12,2021-04-14 20:37:00,35 mins 32 secs,1,Sp21 - 001
544,47088,12,-,-,0,Sp21 - 001
545,78555,13,2021-04-05 19:30:00,17 mins 29 secs,0,Sp21 - 001
546,78555,13,2021-04-30 19:03:00,15 mins 7 secs,0,Sp21 - 001
547,13358,13,2021-04-01 15:34:00,9 mins 58 secs,0,Sp21 - 001
548,13358,13,2021-04-14 19:21:00,1 hour 1 min,1,Sp21 - 001
549,75683,13,2021-03-31 19:24:00,13 mins 48 secs,1,Sp21 - 001
550,32314,13,2021-04-04 20:49:00,17 mins 28 secs,0,Sp21 - 001
551,32314,13,2021-05-05 20:33:00,19 mins 5 secs,1,Sp21 - 001
552,16144,13,2021-04-02 14:13:00,17 mins 56 secs,1,Sp21 - 001
553,57894,13,2021-04-05 19:58:00,17 mins 54 secs,1,Sp21 - 001
554,57725,13,2021-03-29 19:08:00,57 mins 16 secs,1,Sp21 - 001
555,58151,13,2021-03-29 10:30:00,14 mins 48 secs,0,Sp21 - 001
556,58151,13,2021-04-12 22:46:00,19 mins 21 secs,0,Sp21 - 001
557,58151,13,2021-04-29 00:32:00,29 mins 36 secs,1,Sp21 - 001
558,77508,13,2021-03-30 21:43:00,47 mins 58 secs,1,Sp21 - 001
559,97692,13,2021-03-28 18:07:00,34 mins 56 secs,1,Sp21 - 001
560,44661,13,2021-04-04 21:28:00,34 mins 33 secs,0,Sp21 - 001
561,44661,13,2021-04-28 21:26:00,17 mins 8 secs,0,Sp21 - 001
562,44661,13,2021-05-05 22:31:00,30 mins 46 secs,1,Sp21 - 001
563,96431,13,2021-03-30 22:43:00,14 mins 37 secs,1,Sp21 - 001
564,88009,13,2021-03-31 23:19:00,17 mins 41 secs,0,Sp21 - 001
565,88009,13,2021-04-10 10:15:00,24 mins 5 secs,1,Sp21 - 001
566,62252,13,2021-04-02 18:42:00,19 mins 36 secs,1,Sp21 - 001
567,68658,13,2021-03-26 12:29:00,1 hour,0,Sp21 - 001
568,68658,13,2021-04-01 13:58:00,24 mins 36 secs,1,Sp21 - 001
569,46516,13,2021-04-05 22:40:00,9 mins 21 secs,0,Sp21 - 001
570,46516,13,2021-05-04 11:41:00,7 mins 7 secs,1,Sp21 - 001
571,26815,13,2021-04-05 21:28:00,20 mins 47 secs,0,Sp21 - 001
572,26815,13,2021-05-08 22:06:00,1 hour 1 min,0,Sp21 - 001
573,31085,13,2021-04-05 20:41:00,14 mins 24 secs,0,Sp21 - 001
574,31085,13,2021-05-01 09:47:00,1 hour 1 min,0,Sp21 - 001
575,31085,13,2021-05-08 12:00:00,37 mins 6 secs,1,Sp21 - 001
576,38873,13,2021-04-05 19:16:00,37 mins 49 secs,0,Sp21 - 001
577,17830,13,2021-03-31 19:25:00,30 mins 42 secs,1,Sp21 - 001
578,38687,13,2021-04-05 12:53:00,33 mins 40 secs,0,Sp21 - 001
579,38687,13,2021-04-12 20:27:00,49 mins 44 secs,0,Sp21 - 001
580,38687,13,2021-04-26 21:04:00,50 mins 45 secs,1,Sp21 - 001
581,14772,13,2021-03-28 17:33:00,7 mins 10 secs,1,Sp21 - 001
582,83943,13,2021-04-05 22:58:00,23 mins 47 secs,1,Sp21 - 001
583,62783,13,2021-04-05 22:39:00,9 mins 33 secs,0,Sp21 - 001
584,62783,13,2021-05-04 20:37:00,28 mins 19 secs,0,Sp21 - 001
585,19343,13,2021-03-29 18:12:00,32 mins 54 secs,1,Sp21 - 001
586,98539,13,2021-04-05 21:09:00,25 mins 59 secs,0,Sp21 - 001
587,98539,13,2021-05-08 18:23:00,17 mins 5 secs,1,Sp21 - 001
588,36585,13,2021-03-29 11:30:00,13 mins 26 secs,1,Sp21 - 001
589,18832,13,2021-05-05 13:22:00,22 mins 45 secs,0,Sp21 - 001
590,18832,13,2021-05-07 23:22:00,23 mins 52 secs,0,Sp21 - 001
591,18832,13,2021-05-08 19:51:00,29 mins 13 secs,1,Sp21 - 001
592,29436,13,2021-04-05 19:58:00,32 mins 26 secs,0,Sp21 - 001
593,29436,13,2021-04-26 18:19:00,30 mins 7 secs,0,Sp21 - 001
594,47088,13,2021-03-26 08:41:00,18 mins 10 secs,1,Sp21 - 001
595,78555,14,2021-04-06 16:40:00,16 mins 55 secs,0,Sp21 - 001
596,78555,14,2021-04-30 19:19:00,13 mins 49 secs,0,Sp21 - 001
597,13358,14,2021-04-06 20:02:00,22 mins 31 secs,1,Sp21 - 001
598,75683,14,-,-,0,Sp21 - 001
599,32314,14,2021-04-05 15:44:00,16 mins 29 secs,0,Sp21 - 001
600,32314,14,2021-04-29 19:45:00,19 mins 19 secs,0,Sp21 - 001
601,16144,14,2021-04-06 11:51:00,49 mins 24 secs,0,Sp21 - 001
602,16144,14,2021-04-15 12:56:00,23 mins 48 secs,0,Sp21 - 001
603,16144,14,2021-04-27 10:01:00,31 mins 52 secs,0,Sp21 - 001
604,57894,14,2021-04-06 18:58:00,38 mins 3 secs,1,Sp21 - 001
605,57725,14,2021-04-05 22:00:00,43 mins 56 secs,0,Sp21 - 001
606,57725,14,2021-04-12 20:55:00,22 mins 30 secs,1,Sp21 - 001
607,58151,14,2021-04-06 21:38:00,23 mins 38 secs,0,Sp21 - 001
608,58151,14,2021-04-19 17:46:00,28 mins 5 secs,1,Sp21 - 001
609,77508,14,2021-04-05 23:07:00,19 mins 57 secs,0,Sp21 - 001
610,77508,14,2021-04-15 12:02:00,9 mins 23 secs,0,Sp21 - 001
611,77508,14,2021-04-27 09:53:00,13 mins 57 secs,1,Sp21 - 001
612,77508,14,2021-04-27 10:25:00,12 mins 47 secs,1,Sp21 - 001
613,97692,14,2021-04-04 10:19:00,19 mins 32 secs,1,Sp21 - 001
614,44661,14,2021-04-06 16:49:00,52 mins 12 secs,0,Sp21 - 001
615,44661,14,2021-05-06 00:17:00,55 mins 22 secs,0,Sp21 - 001
616,44661,14,2021-05-08 18:37:00,45 mins 37 secs,0,Sp21 - 001
617,96431,14,2021-04-11 20:34:00,28 mins 19 secs,0,Sp21 - 001
618,96431,14,2021-05-07 00:59:00,31 mins 38 secs,0,Sp21 - 001
619,96431,14,2021-05-08 01:51:00,30 mins 58 secs,0,Sp21 - 001
620,96431,14,2021-05-08 21:39:00,28 mins 12 secs,0,Sp21 - 001
621,88009,14,2021-04-01 09:10:00,33 mins 3 secs,0,Sp21 - 001
622,88009,14,2021-04-10 10:43:00,15 mins 24 secs,1,Sp21 - 001
623,62252,14,2021-04-05 18:28:00,42 mins 53 secs,1,Sp21 - 001
624,68658,14,2021-04-01 14:23:00,1 hour 1 min,0,Sp21 - 001
625,68658,14,2021-04-05 13:26:00,38 mins 47 secs,0,Sp21 - 001
626,68658,14,2021-04-12 13:32:00,48 mins 51 secs,0,Sp21 - 001
627,68658,14,2021-04-13 13:42:00,10 mins 44 secs,1,Sp21 - 001
628,46516,14,2021-04-06 14:59:00,18 mins 46 secs,1,Sp21 - 001
629,26815,14,2021-04-06 20:29:00,58 mins 14 secs,1,Sp21 - 001
630,31085,14,2021-04-06 21:09:00,38 mins 45 secs,0,Sp21 - 001
631,31085,14,2021-05-01 11:54:00,28 mins 25 secs,0,Sp21 - 001
632,31085,14,2021-05-08 12:39:00,29 mins 27 secs,1,Sp21 - 001
633,38873,14,2021-04-28 18:14:00,44 mins 16 secs,0,Sp21 - 001
634,17830,14,2021-04-06 12:59:00,27 mins 40 secs,1,Sp21 - 001
635,38687,14,2021-04-05 13:34:00,37 mins 58 secs,0,Sp21 - 001
636,38687,14,2021-04-18 21:24:00,58 mins 59 secs,1,Sp21 - 001
637,14772,14,2021-04-02 11:12:00,16 mins 29 secs,1,Sp21 - 001
638,83943,14,2021-04-06 23:03:00,27 mins 18 secs,0,Sp21 - 001
639,83943,14,2021-05-08 15:02:00,10 mins 24 secs,0,Sp21 - 001
640,62783,14,-,-,0,Sp21 - 001
641,19343,14,2021-04-06 09:06:00,21 mins 11 secs,1,Sp21 - 001
642,98539,14,2021-04-06 22:27:00,40 mins 53 secs,1,Sp21 - 001
643,36585,14,2021-04-01 14:38:00,22 mins 47 secs,1,Sp21 - 001
644,18832,14,2021-04-06 16:59:00,13 mins 53 secs,0,Sp21 - 001
645,18832,14,2021-05-04 22:25:00,35 mins 14 secs,0,Sp21 - 001
646,18832,14,2021-05-07 23:48:00,20 mins 20 secs,0,Sp21 - 001
647,18832,14,2021-05-08 20:54:00,30 mins 29 secs,1,Sp21 - 001
648,29436,14,2021-04-06 23:12:00,34 mins 6 secs,0,Sp21 - 001
649,29436,14,2021-04-26 18:56:00,20 mins 12 secs,1,Sp21 - 001
650,47088,14,2021-04-01 12:39:00,24 mins 39 secs,0,Sp21 - 001
651,47088,14,2021-04-06 19:00:00,22 mins 51 secs,0,Sp21 - 001
652,47088,14,2021-04-12 08:48:00,39 mins 22 secs,1,Sp21 - 001
653,78555,15,2021-04-12 21:11:00,11 mins 23 secs,0,Sp21 - 001
654,78555,15,2021-05-03 17:43:00,24 mins 29 secs,1,Sp21 - 001
655,13358,15,2021-04-11 20:19:00,23 mins 18 secs,0,Sp21 - 001
656,13358,15,2021-04-19 13:27:00,38 mins 37 secs,1,Sp21 - 001
657,75683,15,2021-04-11 17:59:00,12 mins 27 secs,1,Sp21 - 001
658,32314,15,2021-04-12 11:30:00,16 mins 4 secs,0,Sp21 - 001
659,32314,15,2021-05-05 20:52:00,17 mins 44 secs,1,Sp21 - 001
660,16144,15,2021-04-11 14:43:00,15 mins 23 secs,1,Sp21 - 001
661,57894,15,2021-04-12 20:17:00,29 mins 40 secs,1,Sp21 - 001
662,57725,15,2021-04-10 11:31:00,48 mins 15 secs,1,Sp21 - 001
663,58151,15,2021-04-12 22:18:00,15 mins 43 secs,0,Sp21 - 001
664,58151,15,2021-04-27 13:38:00,19 mins 38 secs,0,Sp21 - 001
665,58151,15,2021-05-08 01:12:00,9 mins 18 secs,1,Sp21 - 001
666,77508,15,2021-04-12 22:10:00,11 mins 33 secs,1,Sp21 - 001
667,97692,15,2021-04-12 09:10:00,7 mins 9 secs,1,Sp21 - 001
668,44661,15,-,-,0,Sp21 - 001
669,96431,15,2021-04-12 21:28:00,15 mins 40 secs,0,Sp21 - 001
670,96431,15,2021-05-07 01:35:00,30 mins 33 secs,0,Sp21 - 001
671,96431,15,2021-05-08 02:23:00,6 mins 33 secs,1,Sp21 - 001
672,88009,15,2021-04-10 11:10:00,19 mins 17 secs,1,Sp21 - 001
673,62252,15,2021-04-11 19:56:00,15 mins 11 secs,1,Sp21 - 001
674,68658,15,2021-04-06 17:57:00,20 mins 25 secs,0,Sp21 - 001
675,68658,15,2021-04-08 21:21:00,44 mins 59 secs,1,Sp21 - 001
676,46516,15,2021-04-12 12:29:00,15 mins 26 secs,0,Sp21 - 001
677,46516,15,2021-05-08 18:04:00,7 mins 45 secs,1,Sp21 - 001
678,26815,15,2021-04-11 22:05:00,36 mins 11 secs,0,Sp21 - 001
679,26815,15,2021-04-22 21:17:00,20 mins 25 secs,1,Sp21 - 001
680,31085,15,2021-04-12 22:01:00,22 mins,0,Sp21 - 001
681,31085,15,2021-05-02 14:42:00,25 mins 56 secs,1,Sp21 - 001
682,38873,15,2021-04-12 23:11:00,23 mins 42 secs,0,Sp21 - 001
683,17830,15,2021-04-12 14:42:00,44 mins 4 secs,0,Sp21 - 001
684,17830,15,2021-04-25 21:49:00,15 mins 14 secs,1,Sp21 - 001
685,38687,15,2021-04-12 21:17:00,26 mins 37 secs,1,Sp21 - 001
686,14772,15,2021-04-09 18:33:00,10 mins 59 secs,0,Sp21 - 001
687,14772,15,2021-04-19 17:54:00,10 mins 3 secs,1,Sp21 - 001
688,83943,15,2021-04-12 23:38:00,16 mins 19 secs,0,Sp21 - 001
689,83943,15,2021-05-08 15:42:00,9 mins 59 secs,0,Sp21 - 001
